RA,DEC,Xgal,Ygal,Xeq,Yeq,ABR,NAME
300.497253417,-56.5885773,18.4702637129,-35.1342865662,40.4565284292,-61.7939601409,"TEL","Telescopium"
300.477953,-45.0900002,5.3840947538,-33.8852570093,49.6696405337,-50.1889416067,"TEL","Telescopium"
285.317976,-45.277565,8.8904691182,-22.7063640511,61.5219411366,-51.2077666126,"TEL","Telescopium"
270.1539345,-45.4859734,14.1672304199,-12.0317047087,72.8481408767,-52.46325636,"TEL","Telescopium"
270.178150194,-56.9837723,25.2798767805,-17.8223020886,58.8187631216,-64.1047928034,"TEL","Telescopium"
15.7829783056,25.6263351,-109.692423126,-46.6230400855,-16.1949205844,28.2906292133,"TRI","Triangulum"
15.784314,28.6262817,-113.158744305,-43.1076012579,-15.8668948504,31.536019653,"TRI","Triangulum"
15.524428,28.6454391,-112.954678619,-43.0713261011,-15.6039449474,31.5543885137,"TRI","Triangulum"
15.5264950833,33.6453705,-118.076033083,-37.0785204526,-14.9839039273,36.9129099124,"TRI","Triangulum"
15.527389,35.6453362,-119.89135911,-34.6384954077,-14.7070328429,39.0368950499,"TRI","Triangulum"
30.1236166944,35.5971375,-132.461213987,-33.3265053589,-28.4662611387,39.2088432971,"TRI","Triangulum"
30.1247394167,37.347084,-133.55125535,-31.1420604766,-27.9693998823,41.0653200103,"TRI","Triangulum"
30.6452894167,37.2931557,-133.982636153,-31.0925904404,-28.4648344554,41.0192458752,"TRI","Triangulum"
30.6956439167,37.2873878,-134.024170819,-31.0882440828,-28.5129401477,41.014214091,"TRI","Triangulum"
30.6934921944,34.5375137,-132.28872574,-34.5133903809,-29.2955349693,38.0913688233,"TRI","Triangulum"
30.8444311944,34.5196762,-132.419676379,-34.5002472705,-29.4433838353,38.0753858788,"TRI","Triangulum"
30.841892,31.1865025,-129.973698317,-38.6052793423,-30.3126308269,34.5010024554,"TRI","Triangulum"
30.5402129167,31.2213154,-129.69530927,-38.6332186639,-30.0097669101,34.5328619447,"TRI","Triangulum"
30.5380099167,27.8047638,-126.775105075,-42.7796782413,-30.8000509898,30.837710958,"TRI","Triangulum"
30.0353744167,27.8550186,-126.278796495,-42.8329834754,-30.285787458,30.883840731,"TRI","Triangulum"
30.0342474167,25.6050701,-124.119196813,-45.524457305,-30.7484926474,28.4351913404,"TRI","Triangulum"
210.944429417,-70.5115433,55.7717346,-9.65720852965,55.459463009,-81.3029357456,"TRA","Triangulum Austrinus"
210.933575583,-68.012207,55.2476055086,-6.92387960913,61.9345365794,-79.5755306244,"TRA","Triangulum Austrinus"
225.103808417,-67.9909286,49.7366258473,-9.15234821324,58.2517990521,-78.0224674546,"TRA","Triangulum Austrinus"
225.090235694,-64.0751266,47.9496220451,-5.25069682155,67.2615629861,-74.9080377903,"TRA","Triangulum Austrinus"
225.344438583,-64.0415649,47.8242623441,-5.27693318155,67.2487971872,-74.8514983069,"TRA","Triangulum Austrinus"
225.336971306,-61.4587479,46.5647720307,-2.70938185359,72.9278507437,-72.6556761611,"TRA","Triangulum Austrinus"
225.505984306,-61.4353065,46.4745962014,-2.72970967194,72.913376284,-72.6153130579,"TRA","Triangulum Austrinus"
225.5033245,-60.4354935,45.9697224071,-1.73784349917,75.0536956209,-71.7364141136,"TRA","Triangulum Austrinus"
240.602312083,-60.2644577,39.0382596733,-6.39022143303,68.9378352485,-69.8916599269,"TRA","Triangulum Austrinus"
240.605442,-61.2641945,39.7231582889,-7.23525823693,67.0264858271,-70.7951014411,"TRA","Triangulum Austrinus"
240.769189806,-61.2364578,39.6363462918,-7.27027470288,67.0077927356,-70.7533141438,"TRA","Triangulum Austrinus"
240.778421417,-63.8189964,41.3876606127,-9.44613176473,61.941595944,-73.0269332224,"TRA","Triangulum Austrinus"
240.9463425,-63.7900925,41.3036148695,-9.47712955362,61.9318719943,-72.9853352836,"TRA","Triangulum Austrinus"
240.952234306,-65.2062531,42.2528328852,-10.6655003285,59.0751535308,-74.1941102183,"TRA","Triangulum Austrinus"
255.0361595,-65.1916428,37.4343338925,-15.5349472145,53.4613005941,-72.9086010776,"TRA","Triangulum Austrinus"
255.048332194,-67.6905823,39.4847677017,-17.1824852882,48.8389941638,-75.0388136581,"TRA","Triangulum Austrinus"
255.2161655,-67.661087,39.4124328873,-17.2208052439,48.8307045571,-75.0006824785,"TRA","Triangulum Austrinus"
255.231378583,-70.1597443,41.4539167275,-18.8438908859,44.0446902546,-77.0522610703,"TRA","Triangulum Austrinus"
345.466522194,-74.3124619,42.3090258179,-45.1418242897,5.46662948541,-76.9412295376,"TUC","Tucana"
0.104419805556,-74.3039627,45.5624184075,-47.0270344249,-0.0393669010493,-76.8679141652,"TUC","Tucana"
0.8221625,-74.318573,45.760484118,-47.0753545811,-0.30970712471,-76.881054939,"TUC","Tucana"
0.819694305556,-75.3185272,46.6056793765,-46.0705664172,-0.291474482664,-77.7632659195,"TUC","Tucana"
15.3769366944,-75.3472214,50.5703866578,-46.6310344558,-5.44708687327,-77.8589812121,"TUC","Tucana"
15.4137485833,-57.8484154,38.1640239393,-64.3574491993,-10.3941972433,-61.6556727099,"TUC","Tucana"
345.451892917,-57.8126793,23.8078496137,-58.0011132133,9.8200577432,-61.6103607122,"TUC","Tucana"
345.451234806,-56.3126869,22.0270985926,-59.0095828697,10.1534199167,-60.1468275059,"TUC","Tucana"
330.140913,-56.3908348,18.7162891095,-51.8527457993,20.7193571192,-60.5018672194,"TUC","Tucana"
330.1599045,-66.8899918,31.3313311396,-46.6568939287,15.4886656076,-70.4838829171,"TUC","Tucana"
345.457426083,-66.8125992,34.1825221168,-51.3451078845,7.60688969972,-70.1561818927,"TUC","Tucana"
135.713949194,41.431675,134.50759518,59.6797124404,-110.374302332,52.5867593882,"UMA","Ursa Major"
135.300832694,41.4785957,135.180301325,59.3317964058,-110.033541428,52.5884941937,"UMA","Ursa Major"
135.306047417,46.4782791,-132.335223817,58.1360294797,-102.059211797,58.0963048405,"UMA","Ursa Major"
120.562673583,46.5777283,-149.808076355,45.3540403856,-92.7988720365,56.4531119202,"UMA","Ursa Major"
120.586608917,59.5759888,-138.709465119,44.2364685244,-70.7862400857,69.387591643,"UMA","Ursa Major"
120.141940083,59.6433983,-138.971611392,43.9400377989,-70.4536977434,69.4022452702,"UMA","Ursa Major"
120.205748583,73.1383743,-128.943798384,40.8183038099,-42.3076817104,80.5072791757,"UMA","Ursa Major"
135.374364917,72.9741364,-122.588515506,45.8958305977,-46.2550638699,81.6374148398,"UMA","Ursa Major"
165.464091306,72.8125,-108.054347243,52.9493184039,-51.803161613,84.4174206392,"UMA","Ursa Major"
165.456623083,65.8126068,-102.18364188,59.9150219264,-71.3306173548,80.0494636366,"UMA","Ursa Major"
180.105283694,65.8039627,-92.7271566684,61.7953329768,73.7608729199,82.0779093437,"UMA","Ursa Major"
180.105437306,63.3039627,-89.1278453648,64.3501629884,80.8495550012,80.389608064,"UMA","Ursa Major"
195.570035917,63.3593445,-81.5006274034,63.8364304202,77.6437332038,78.1081713929,"UMA","Ursa Major"
195.571576083,62.3593979,-79.7046751241,64.80343567,80.2530653914,77.3356004413,"UMA","Ursa Major"
210.469683583,62.4414825,-76.5182557665,61.7440345299,75.8713746612,75.3401006513,"UMA","Ursa Major"
210.483416583,54.9422379,-62.5232814206,67.4751494437,92.9819073391,68.6691132757,"UMA","Ursa Major"
210.105626083,54.9035759,-62.4514434752,67.6414120321,93.2226412368,68.6868630086,"UMA","Ursa Major"
210.113248806,47.9039383,-48.8707683743,72.1286685207,107.537079732,61.6308594442,"UMA","Ursa Major"
195.586340917,47.8599281,-50.3939433807,77.3062102923,114.557044362,63.8924490167,"UMA","Ursa Major"
195.582826583,52.3598061,-60.127717376,73.7524643363,104.664823701,68.4887736008,"UMA","Ursa Major"
180.1879015,52.3043365,-71.2880162007,74.7065181662,110.008803204,71.1786085631,"UMA","Ursa Major"
180.188428917,44.3043365,-56.9721755267,81.1150504257,128.739277093,62.8252962396,"UMA","Ursa Major"
180.106094417,44.3039627,-57.0894932823,81.1078527265,128.773287723,62.8410153399,"UMA","Ursa Major"
180.106300417,33.3039627,39.3010178242,87.7797307678,150.380141643,49.3981106424,"UMA","Ursa Major"
180.106377583,28.3039627,33.9461341458,86.4877356891,158.415227117,42.6559907963,"UMA","Ursa Major"
165.973929417,28.3040466,68.2404025475,79.1325330801,-149.465611568,40.5496549324,"UMA","Ursa Major"
165.112933194,28.3250256,70.2363717105,78.598110942,-148.854912504,40.4579376952,"UMA","Ursa Major"
165.114281694,33.3249931,73.2394834643,80.1037038378,-141.665204338,46.9682952076,"UMA","Ursa Major"
150.899293917,33.3356781,103.153883944,70.0443129643,-132.333523265,44.9645818576,"UMA","Ursa Major"
150.901544583,39.3356133,107.009817894,71.5873309702,-123.307965551,52.2012080505,"UMA","Ursa Major"
150.2906275,39.3774109,108.177603663,71.1337090811,-122.863057237,52.1632184726,"UMA","Ursa Major"
150.291881583,41.3773613,-109.427207715,71.2800607626,-119.559360594,54.4815819328,"UMA","Ursa Major"
195.0547075,76.3289108,-102.120910027,50.310526556,41.5378704117,86.1270197859,"UMI","Ursa Minor"
195.073164917,69.329361,-91.7360752212,57.8589127859,61.5808587131,82.3221163915,"UMI","Ursa Minor"
210.043387417,69.3991165,-88.7066825347,55.7551836288,58.5579579102,80.6477276008,"UMI","Ursa Minor"
210.054703694,65.3996506,-81.8404560494,59.3429662982,68.7536466876,77.7429246808,"UMI","Ursa Minor"
225.688637694,65.6023483,-81.9418376454,54.6050269026,63.6093562923,76.0888328895,"UMI","Ursa Minor"
225.670042,69.6009445,-88.3578537347,51.8374172797,54.2689581505,79.1710387184,"UMI","Ursa Minor"
240.5227375,69.7383041,-89.8435192439,47.0389864482,49.6805279761,77.9059974563,"UMI","Ursa Minor"
240.4813805,74.734787,-96.9492779384,44.4362093233,38.4712574881,81.5838684534,"UMI","Ursa Minor"
255.435775806,74.9033127,-98.8857019405,40.2162168632,34.4416883148,80.7020631959,"UMI","Ursa Minor"
255.347860306,79.8953476,-105.150650161,38.6161470343,23.7547849898,84.204436756,"UMI","Ursa Minor"
255.843734694,79.9857483,-105.307893397,38.4871959497,23.4693125033,84.2415093217,"UMI","Ursa Minor"
255.448148694,85.9495697,-112.800636323,36.2166890874,9.84599759383,87.8959343305,"UMI","Ursa Minor"
300.581398,86.4656219,-115.674929441,32.7123034717,5.35786906883,87.5163839004,"UMI","Ursa Minor"
300.555423694,86.6306305,-115.776859513,32.7936191356,5.11613421853,87.6357707684,"UMI","Ursa Minor"
330.900711083,86.8368912,-117.917159167,31.3004313902,2.43106704113,87.5551772123,"UMI","Ursa Minor"
330.617399194,88.663887,-117.915743939,33.0865770026,1.05263680371,88.9776741285,"UMI","Ursa Minor"
135.055498083,87.5689163,-118.657074744,36.1270179679,-6.99889340675,89.1987892723,"UMI","Ursa Minor"
120.693516694,86.0975418,-120.340172454,36.118090881,-10.4712499322,88.3167443025,"UMI","Ursa Minor"
210.2015305,85.930809,-113.024166395,38.9229188823,12.2195028054,88.954648462,"UMI","Ursa Minor"
210.452190417,79.4449844,-104.289115862,45.8369521133,31.0761649521,86.4227489299,"UMI","Ursa Minor"
195.587279306,79.3629303,-106.053178805,46.8796241787,32.5143779612,87.3667682039,"UMI","Ursa Minor"
195.610467917,76.3638153,-102.055252698,50.2459011325,41.3856071518,86.0956996656,"UMI","Ursa Minor"
165.089150417,-57.1744423,78.300618342,2.92399514673,-93.5170588529,-73.102003746,"VEL","Vela"
165.097100306,-40.4246216,82.7287454662,20.7570951546,-129.62171361,-55.6765868817,"VEL","Vela"
135.448937417,-40.2918739,104.523601951,4.94326492077,-111.899425821,-51.2606634919,"VEL","Vela"
135.451439917,-37.2920151,106.54577989,7.38080657868,-116.153996347,-47.796611954,"VEL","Vela"
120.445186583,-37.160038,114.037500969,-4.35514705471,-105.388806465,-46.01510408,"VEL","Vela"
120.438154194,-43.4095192,108.2613858,-8.32538332728,-97.2901753715,-53.01883553,"VEL","Vela"
120.069218583,-43.3535042,108.412055139,-8.5741736977,-97.1158828971,-52.9180808876,"VEL","Vela"
120.0574465,-51.1025848,100.757918208,-13.227022685,-85.4263620645,-61.112064982,"VEL","Vela"
120.225408583,-51.1285286,100.702397332,-13.1308932309,-85.482157924,-61.1570439506,"VEL","Vela"
120.221341083,-53.3782196,98.397562218,-14.4306009441,-81.7342463626,-63.4193890067,"VEL","Vela"
120.507286083,-53.4206772,98.3097243967,-14.2754610946,-81.8196432307,-63.4931412514,"VEL","Vela"
120.504474583,-54.9204712,96.7568826785,-15.1326478762,-79.2270163265,-64.9688647414,"VEL","Vela"
120.892011583,-54.9742203,96.6451686891,-14.9295876749,-79.3374732911,-65.0640049925,"VEL","Vela"
120.888243694,-56.9739723,94.5570770565,-16.0638696621,-75.7596241499,-66.988731819,"VEL","Vela"
165.623368306,-0.6916979,75.1530231539,60.2542924883,-168.350399896,-1.02429727271,"VIR","Virgo"
165.624379194,10.3082914,70.525980113,69.0006839522,-165.794175701,15.1967730568,"VIR","Virgo"
165.973582306,10.3040485,69.8260947254,69.2071010821,-166.079361211,15.2107352776,"VIR","Virgo"
165.973635694,13.3040485,68.7148777989,71.2992652152,-164.367543074,19.5800482607,"VIR","Virgo"
180.9374685,13.3225126,37.9019391694,78.2742155534,174.457027898,20.6568305135,"VIR","Virgo"
180.937271083,14.3225088,37.0262721017,79.0267103604,173.712547302,22.1764706663,"VIR","Virgo"
195.601928694,14.3604937,14.1793132375,79.7798425761,162.413728379,20.9849084514,"VIR","Virgo"
195.604256583,7.3605771,22.264563983,73.9135215276,166.039714226,10.8245206626,"VIR","Virgo"
225.185432417,7.525393,-4.67311708416,57.4423910432,140.204847085,10.0305197629,"VIR","Virgo"
225.190200806,-0.4742887,2.71058056125,52.2158306223,141.245219764,-0.63322458604,"VIR","Virgo"
210.7735395,-0.5269387,15.1203603413,61.3407694063,154.277000077,-0.735822857883,"VIR","Virgo"
210.777807194,-8.5266848,22.3013244674,54.4627156957,152.75095323,-11.8765723566,"VIR","Virgo"
210.360567083,-8.5731344,22.726458877,54.6112885162,153.097066216,-11.957399331,"VIR","Virgo"
210.367539417,-22.5727749,33.8405115752,41.3730900807,143.943587133,-31.0010747138,"VIR","Virgo"
180.944458,-22.6773415,63.8598168637,44.2095955444,165.450763418,-34.5675176239,"VIR","Virgo"
180.9422035,-11.6773882,57.959587486,55.6176622194,175.563138312,-18.1431765572,"VIR","Virgo"
165.939784,-11.695797,78.8242192842,50.4010077154,-165.311614436,-17.2404859543,"VIR","Virgo"
165.939907083,-6.6957974,77.0586043556,55.0815786337,-167.537686469,-9.9088419481,"VIR","Virgo"
165.622819917,-6.6916924,77.5489602117,54.9205335085,-167.277958585,-9.89077258085,"VIR","Virgo"
90.5958165833,-64.1070251,83.9020635968,-34.6924167951,-48.8665081443,-70.8157879187,"VOL","Volanus"
90.5636281944,-70.1041336,77.5424724519,-34.3675458119,-39.0971859838,-76.0151676788,"VOL","Volanus"
90.5180473056,-75.1000366,72.3450917353,-33.820456173,-30.2513124145,-80.0321579789,"VOL","Volanus"
105.614313583,-75.289917,73.9504977044,-29.4874414838,-33.9014236916,-81.051388695,"VOL","Volanus"
135.016245806,-75.4954681,73.3525114796,-21.8055029351,-39.7903368547,-83.235201508,"VOL","Volanus"
135.072981806,-64.4990387,84.4782390955,-14.0826584888,-66.3638912839,-75.276112285,"VOL","Volanus"
90.8468875833,-64.1518784,83.9229736232,-34.5667575947,-48.9153505417,-70.8745427427,"VOL","Volanus"
270.955942194,21.2478352,-49.9015084021,22.1814251354,91.1772405626,25.2807765936,"VUL","Vulpecula"
270.951810806,25.6641407,-53.9897583469,24.0956938265,88.7654527315,30.4128416969,"VUL","Vulpecula"
285.344087583,25.7325745,-62.1410508348,10.7521408169,75.0513799374,29.8266495198,"VUL","Vulpecula"
285.342176417,27.7324085,-63.9599632979,11.761286612,74.0148571265,32.0850503721,"VUL","Vulpecula"
285.751480083,27.8011742,-64.240124619,11.4240819149,73.5895081399,32.1444400632,"VUL","Vulpecula"
285.750062917,29.3010578,-65.5960475598,12.180085643,72.7631339173,33.8283161418,"VUL","Vulpecula"
315.004838917,29.4871387,-79.9724830844,-12.6550256096,44.6349508865,32.9810316537,"VUL","Vulpecula"
315.005594306,28.4871883,-79.0247907931,-13.3861351911,44.9706090218,31.8891602033,"VUL","Vulpecula"
315.508010917,28.5480537,-79.3071659616,-13.7410789602,44.456196039,31.9427781921,"VUL","Vulpecula"
315.510801306,24.0482101,-74.9270044458,-16.992296137,45.8088922389,26.999103651,"VUL","Vulpecula"
315.343446694,24.0289364,-74.8364065643,-16.8671460508,45.9840372763,26.981520494,"VUL","Vulpecula"
315.345893917,20.0290813,-70.8037111886,-19.6636967811,46.9921072116,22.5468038623,"VUL","Vulpecula"
315.145252194,20.0046406,-70.6970979576,-19.5080287384,47.2059234854,22.5233791668,"VUL","Vulpecula"
300.660511,19.9399967,-64.377669036,-6.60455848334,62.1405048759,22.771341628,"VUL","Vulpecula"
300.659795806,20.9399471,-65.336081173,-6.00815075988,61.8285220416,23.8981496569,"VUL","Vulpecula"
300.342269917,20.8936996,-65.1445980382,-5.74472330176,62.1659269219,23.8545421965,"VUL","Vulpecula"
300.341693917,21.6436558,-65.8593669251,-5.29722698517,61.9210494803,24.6985403605,"VUL","Vulpecula"
285.924017,21.5787334,-58.6303827467,8.09108759669,76.383490093,25.0766586409,"VUL","Vulpecula"
285.925712583,19.4955387,-56.6958536188,7.01573524341,77.2041980767,22.6890207107,"VUL","Vulpecula"
285.341419194,19.3982983,-56.2966266403,7.52438858667,77.826024481,22.5960574354,"VUL","Vulpecula"
285.339754083,21.3148155,-58.0762804342,8.50859346973,77.071645568,24.7951977714,"VUL","Vulpecula"
